,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
11,11,"Pearl Academy, Mumbai",Mumbai,Maharashtra,PG Pathway Journalism and Mass Media,2 years,Full time,,PG,8.39 lakhs,,The candidate must be Graduate in any field.,"The 2 Year PG Pathway in Journalism & Mass Communication offers a cutting-edge, modern curriculum for new-age digital learner. It is a unique & new course developed to train media professionals, journalists with an international perspective.2 Year PG Pathway in Journalism & Mass Communication offers a cutting-edge, modern curriculum for new-age digital learner. It is ...See More"
12,12,"Pearl Academy, Mumbai",Mumbai,Maharashtra,Post Graduate Diploma in PR and Events,1 year,Full time,,Diploma,,,The candidate must be Graduate in any field.,"This program in PR and Events is a full-time program. The aim of the course is to provide holistic learning to students through a process driven by a blend of theoretical and practical experience to function, strategize and render services to the PR and event management industry. This program is designed to impart skills in practical aspects that include market/audien...See More"
13,13,"Pearl Academy, Mumbai",Mumbai,Maharashtra,UG Pathway Journalism and Mass Media,3 years,Full time,,UG,15.04 lakhs,,Candidate must be 10+2 in any discipline with minimum 50% marks.,"The 3 Year UG Pathway – in today’s rapidly expanding media that has unified the entire global community, there is a growing need for multi-skilled communicators. Journalism & Mass Media program helps students learn the importance of creating and contextualizing message for the masses and choose media platforms thoughtfully. This course offers a new age, design-bas...See More"
14,14,"DAV Centenary College, Faridabad",Faridabad,Haryana,BA Journalism and Mass Communication,3 years,Full time,60.0,UG,0.82 lakhs,UGC,The candidate should have passed in 10+2 pass with 45% aggregate.,"This is a full time three year course affiliated to Maharshi Dayanand University, Rohtak and approved by UGC."
15,15,"Potti Sreeramulu Telugu University, Hyderabad",Hyderabad,Telangana,MCJ,2 years,Full time,,PG,0.043 lakhs,UGC,The candidate should have passed in graduate degree.,Master in Communication Journalism is full time two year course approved by UGC.
16,16,"Potti Sreeramulu Telugu University, Hyderabad",Hyderabad,Telangana,PGD Film Direction,1 year,Full time,,Diploma,0.25 lakhs,UGC,The candidate should have passed in graduate degree.,Post Graduate Diploma in Film Direction is full time one year course approved by UGC.
17,17,"Dr GR Damodaran College of Science, Coimbatore",Coimbatore,Tamil Nadu,MJMC,2 years,Full time,,PG,,UGC,Graduation from any Recognized University with relevant subjects.,"Master of Journalism and Mass Communication is a two-year full-time program Degree Offered By Bharathiar University, Coimbatore and approved by UGC."
18,18,"Indira Gandhi National Tribal University, Amarkantak",Lalpur,Madhya Pradesh,BJMC,3 years,Full time,,UG,,UGC,Minimum eligibility 10+2 or equivalent.,Bachelor in Journalism and Mass Communication is full-time three-year course and approved by UGC.
19,19,"Indira Gandhi National Tribal University, Amarkantak",Lalpur,Madhya Pradesh,MJMC,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master in Journalism and Mass Communication is full-time two-year course and approved by UGC.
20,20,"Ghanshyamdas Saraf College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,Bachelor of Mass Media is a three year full time course
21,21,"Ghanshyamdas Saraf College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,MA Communication and Journalism,2 years,Full time,,PG,,UGC,The candidate should have passed in related BA,MA Communication and Journalism is a two year full time course
22,22,"Ghanshyamdas Saraf College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,MA Film Television and New Media Production,2 years,Full time,,PG,,UGC,The candidate should have passed in related BA,MA Film Television and New Media Production is a two year full time course
23,23,"Kirti M Doongursee College of Arts Science and Commerce, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 related stream.,"Bachelor of Mass Media is a three-year full-time course affiliated to University of Mumbai, Mumbai and approved by UGC."
24,24,"Smt Kamaladevi Gauridutt Mittal College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,,UG,,,"A candidate for being eligible for admission to the Degree course in Bachelor of Mass Media shall have passed XII the Std. Examination of Maharashtra Board of Higher Secondary Education or its equivalent forms the Science, Arts or Commerce stream.",Bachelor Of Mass Media is 3-year duration full-time course.
25,25,"School of Management Sciences, Lucknow",Kasimpur Viruha,Uttar Pradesh,BJMC,3 years,Full time,60.0,UG,,UGC,The admission seeker has to qualify class XII from any stream with an aggregate of 50% marks for GENERAL & OBC category and aggregate 45%marks for SC/ST candidates.,"BJMC course is a practical course to build the skills of students as journalists or reporters to make public aware with current affairs or mass communication and advertising in the corporate. The career path in the sector of journalism and mass communications has exciting jobs like content developing, editing , reporting, Video Jockey(VJ), Radio Jockey (RJ) are core j...See More"
26,26,"St Anthonys College, Shillong",Shillong,Meghalaya,BA Mass Communication,3 years,Full time,,UG,,UGC,The candidate should be an Intermediate(10+2) from a recognized University.,BA in Mass Communication is 3-year duration full-time professional course approved by University Grants Commission.
27,27,"St Anthonys College, Shillong",Shillong,Meghalaya,BA Media Technologies,3 years,Full time,,UG,,UGC,The candidate should be an Intermediate(10+2) from a recognized University.,BA in Media Technologies is 3-year duration full-time professional course approved by University Grants Commission.
28,28,"Usha Pravin Gandhi College of Management, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,120.0,UG,0.51 lakhs,UGC,"A candidate for being eligible for admission to the Degree course in Bachelor of Mass Media shall have passed XII th Std. examination of Maharashtra Board of Higher Secondary Education or its equivalent from the Science, Arts or Commerce Stream.
No college shall conduct any entrance test in any form and the admissions are purely based on merit duly following the reservation policy as per the norms of Government of Maharashtra. While drawing the merit list, weightage has to be given to students from Arts, Commerce and Science stream at 12th Standard level.",Three years Under-Graduate courses leading to a degree in Bachelor of Mass Media. We have 2 divisions with a capacity of 60 Students each.
29,29,"Usha Pravin Gandhi College of Management, Mumbai",Mumbai,Maharashtra,"Bachelor of Arts in Film, Television and New Media Production",3 years,Full time,,UG,,UGC,"Candidates for being eligible for admission to the three-year integrated course leading to the Degre of BA (Film, Television & New Media Production), shall be required to have passed the Higher Secondary School Certificate Examination (Academic or Vocational Stream) conducted by different Divisional
Boards of Maharashtra State Board of Secondary and Higher Secondary Education or an Examinations of any another University or Body recognized as equivalent thereof by the Senate of the University of Mumbai.","BA in Film, Television and New Media Production is 3-year duration full-time course affiliated to University of Mumbai, Mumbai and approved by University Grants Commission."
30,30,"Rishi Dayaram and Seth Hassaram National College and Seth Wassiamull Assomull Science College, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,120.0,UG,,UGC,The candidate should have passed in 10+2.,"BMM is a 3-year full-time degree course affiliated to University of Mumbai, Mumbai."
31,31,"Atal Bihari Vajpayee Hindi Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,BJ,4 years,Full time,,UG,,,The Candidate Should Have Passed 10+2 Or Equivalent From Recognized Board.,Bachelor of Journalism is four-years duration full-time course.
32,32,"Atal Bihari Vajpayee Hindi Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,M.Phil Journalism,1 year,Full time,,PG,,,The candidate should have Post Graduation degree from any recognized University.,Master of Philosophy in Journalism is one-year duration full-time course.
33,33,"Atal Bihari Vajpayee Hindi Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MJ,2 years,Full time,,PG,,,The candidate should have Graduation degree from any recognized University,Master of Journalism is two-year duration full-time course.
34,34,"North East Frontier Technical University, West Siang",Aalo,Arunachal Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 from recognized board.,Bachelor of Arts in Journalism and Mass Communication is three-years duration full-time course and approved by UGC.
35,35,"North East Frontier Technical University, West Siang",Aalo,Arunachal Pradesh,Diploma in Journalism and Mass Communication,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 from the recognized board.,Diploma in Journalism and Mass Communication is a full-time one-year course.
36,36,"North East Frontier Technical University, West Siang",Aalo,Arunachal Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have Bachelor of Journalism and Mass Communication Degree.,Master of Arts in Journalism and Mass Communication is two-years duration full-time course and approved by UGC.
37,37,"Sai Institute of Paramedical and Allied Science, Dehradun",Dehradun,Uttarakhand,BA Mass Communication,3 years,Full time,,UG,,,The candidate should have passed 10+2 with English as a subject with minimum 45% marks.,"Bachelor of Arts in Mass Communication is 3 Years duration affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal."
38,38,"Sai Institute of Paramedical and Allied Science, Dehradun",Dehradun,Uttarakhand,MA Mass Communication,2 years,Full time,,PG,,,The candidate should have passed Graduate degree in any stream or an equivalent degree.,"Master of Arts in Mass Communication is two-year duration full-time course affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal."
39,39,"Acharya Prafulla Chandra College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"BA Journalism and Mass Communication Hons is a full time three year course affiliated to West Bengal State University, Kolkata and approved by UGC."
40,40,"Alva's College, Moodbidri",Moodubidire,Karnataka,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,A candidate who has completed relevant graduate programme from Mangalore University or any University from India or foreign countries considered as equivalent by Mangalore University is eligible for admission.,"Master of Arts in Journalism and Mass Communication is a full-time two-year course affiliated to Mangalore University, Mangalore and approved by UGC."
