,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
31,31,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,B.Des Fashion Design,4 years,Full time,,UG,6.32 lakhs,UGC,The candidate should have passed 10+2 (min 50% ) with relevant subject.,Bachelor of Design in Fashion Design is four-years duration full-time program from Amity University.
32,32,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,B.Des Fashion Design Continent,4 years,Full time,,UG,8.72 lakhs,UGC,The candidate should have passed 10+2 (min 50% ) with relevant subject.,Bachelor of Design in Fashion Design 3 Continent (4 Years) is full-time program from Amity University. In this course the Last semester will be in USA & UK.
33,33,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,B.Des Textile Design,4 years,Full time,,UG,6.08 lakhs,UGC,The candidate should have passed 10+2 (min 50% ) with relevant subject.,Bachelor of Design in Textile Design is four-years duration full-time program from Amity University.
34,34,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,BA Fashion International,3 years,Full time,,UG,6 lakhs,UGC,The candidate should have passed 10+2 with relevant subject.,Bachelor of Arts in Fashion International is three-years duration full-time program from Amity University.
35,35,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,M.Des Fashion and Textiles,2 years,Full time,,PG,2.6 lakhs,UGC,The candidate should have passed Graduation in Fashion / Textile Design (min 50%).,Master of Design in Fashion and Textiles is two-years duration full-time program from Amity University.
36,36,"Amity School of Fashion Technology, Noida",Noida,Uttar Pradesh,MA Fashion and Textile Merchandising,2 years,Full time,,PG,2.6 lakhs,UGC,The candidate should have passed Graduation (min. 50%) with relevant subject.,Master of Arts in Fashion and Textile Merchandising is two-year duration full-time program from Amity University.
37,37,"NIILM University, Kaithal",Ujana,Haryana,B.Sc Fashion and Textile Design,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 in any stream.,Bachelor of Science in Fashion and Textile Design full time three year course approved by UGC.
38,38,"NIILM University, Kaithal",Ujana,Haryana,BA Hons Animation and Computer Graphic,4 years,Full time,,UG,,UGC,,
39,39,"NIILM University, Kaithal",Ujana,Haryana,M.Sc Fashion Design,2 years,Full time,,PG,,UGC,The candidate should have passed in any graduate degree.,Master of Science in Fashion Design is full time two year course approved by UGC.
40,40,"Dr DY Patil Arts Commerce and Science College, Pune",Pimpri-Chinchwad,Maharashtra,B.Sc Animation,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream,B.Sc Animation is a three year full time course
41,41,"International Institute of Fashion Technology, New Delhi",New Delhi,Delhi,MBA Interior Designing,2 years,Full time,20.0,PG,3 lakhs,,A must have graduate degree with relevant subject,"Master of Business Administration in Interior Designing is two years full-time course offered by EIILM University, Sikkim and Global Open University, Nagland"
42,42,"Vogue Institute of Fashion Technology, Bangalore",Bengaluru,Karnataka,Graduate Diploma in Jewellery Designing Manufacturing,1 year,Full time,,Diploma,,,Candidates must be a minimum 10+2 or should be a graduate and above.,Graduate Diploma in Jewellery Designing Manufacturing is a full time one year course.
43,43,"Vogue Institute of Fashion Technology, Bangalore",Bengaluru,Karnataka,Graduate Diploma in Visual Effects,1 year,Full time,,Diploma,,,Candidate must be minimum 10th passed out and above.,Graduate Diploma in Visual Effects is a full time one year course.
44,44,"Vogue Institute of Fashion Technology, Bangalore",Bengaluru,Karnataka,MBA Fashion Design and Business Management,2 years,Full time,,PG,,UGC,Candidates must be a graduate passed out in any discipline.,MBA in Fashion Design and Business Management is a full time two years course.
45,45,"Vogue Institute of Fashion Technology, Bangalore",Bengaluru,Karnataka,MBA Interior Design,2 years,Full time,,PG,,UGC,Candidates must be a graduate passed out in any discipline.,MBA Interior Design is a full time two years course.
46,46,"Apeejay Institute of Design, Delhi",New Delhi,Delhi,Post Graduate Design programme in Interior Design,2 years,Full time,,PG,1 lakh,,Candidates must have a Bachelor’s degree in any discipline with 45% marks.,Post Graduate Design programme in Interior Design is a full time two years course.
47,47,"Muthayammal College of Arts and Science, Namakkal",Rasipuram,Tamil Nadu,B.Sc Textile and Fashion Designing,3 years,Full time,,UG,,,The candidate should have passed 10+2 from recognized board.,"Bachelor of Science in Textile and Fashion Designing is three-years duration full-time course approved by University Grants Commission and affiliated to Periyar University, Salem."
48,48,"Muthayammal College of Arts and Science, Namakkal",Rasipuram,Tamil Nadu,M.Sc Textile and Fashion Designing,2 years,Full time,,PG,,,The candidate should have Graduation degree from any recognized University.,"Master of Science in Textile and Fashion Designing is two-years duration full-time course approved by University Grants Commission and affiliated to Periyar University, Salem."
0,0,"Birla Institute of Technology, Mesra, Noida Campus",Noida,Uttar Pradesh,B.Sc Animation and Multimedia,3 years,Full time,,UG,4.77 lakhs,,Candidates must have passed 10+2 / Equivalent Qualifying Examination with minimum 50% (45% for SC/ST/ PwD) marks with English as a subject in the qualifying examination.,Bachelor of Science in Animation and Multimedia is three-years duration full-time course.
1,1,"Birla Institute of Technology, Mesra, Noida Campus",Noida,Uttar Pradesh,M.Sc Animation and Design,2 years,Full time,,PG,3.32 lakhs,,Candidate must hold a Bachelor's Degree or equivalent qualification from recognised university.,Master of Science in Animation and Design is two-year duration full-time course.
2,2,"International Women Polytechnic, Janakpuri",New Delhi,Delhi,Diploma in Fashion Designing and Clothing Technology,2 years,Full time,,Diploma,,,candidate must have passed 10+2 from recognized board,"Diploma in Fashion Designing and Clothing Technology is a full-time two years duration course offered by International Women Polytechnic, Janakpuri"
3,3,"International Women Polytechnic, Janakpuri",New Delhi,Delhi,Diploma in Fashion Designing and Merchandising Hons,3 years,Full time,,Diploma,,,Candidate must have passed 10+2 from recognized board,"Diploma in Fashion Designing and Merchandising Hons is a full-time three years duration course offered by International Women Polytechnic, Janakpuri"
4,4,"International Women Polytechnic, Janakpuri",New Delhi,Delhi,Diploma in Interior Designing and Decoration,2 years,Full time,,Diploma,,,Candidate must have passed 10+2 from recognized board,"Diploma Course in Interior Designing and Decoration is a full-time two years duration course offered by International Women Polytechnic, Janakpuri"
5,5,"International Women Polytechnic, Janakpuri",New Delhi,Delhi,Diploma in Interior Designing and Decoration Hons,3 years,Full time,,Diploma,,,Candidate must have passed 10+2 from recognized board,"Diploma in Interior Designing and Decoration Hons is a full-time three years duration course offered by International Women Polytechnic, Janakpuri"
6,6,"AV Parekh Technical Institute, Rajkot",Rajkot,Gujarat,Diploma in Computer Aided Costume Design And Dress Making,3 years,Full time,30.0,Diploma,0.03 lakhs,(AICTE) All India Council of Technical Education,The candidate is passed 10th standard or equivalent examination from recognised board.,"Diploma in Computer Aided Costume Design And Dress Making is a full-time three years duration course Affiliated to Gujarat Technological University, Ahmedabad Approved by AICTE."
7,7,"State University of Performing and Visual Arts, Rohtak",Rohtak,Haryana,BFA Animation and Multimedia,3 years,Full time,10.0,UG,1.56 lakhs,,"10+2 examination passed or appearing under-recognized Central/State Board of Secondary Education/ Council for Indian School of Certificate Examination, New Delhi, the minimum 10+2 aggregate percentage should be 50% or more.
Or
3 years Diploma recognized by AICTE or a State Board of Technical Education (minimum 50% marks).","Bachelor of Fine Arts in Animation and Multimedia is 3-year duration course approved by University Grants Commission and affiliated to State University of Performing and Visual Arts, Rohtak."
8,8,"State University of Performing and Visual Arts, Rohtak",Rohtak,Haryana,BFA Sculpture,3 years,Full time,10.0,UG,1.56 lakhs,,"10+2 examination passed or appearing under-recognized Central/State Board of Secondary Education/ Council for Indian School of Certificate Examination, New Delhi, the minimum 10+2 aggregate percentage should be 50% or more.
Or
3 years Diploma recognized by AICTE or a State Board of Technical Education (minimum 50% marks).","Bachelor of Fine Arts in Sculpture is 3-year duration course approved by University Grants Commission and affiliated to State University of Performing and Visual Arts, Rohtak."
9,9,"State University of Performing and Visual Arts, Rohtak",Rohtak,Haryana,Bachelor of Arts in Sound Recording and Sound Design,3 years,Full time,12.0,UG,2.31 lakhs,,"10+2 examination passed or appearing under-recognized Central/State Board of Secondary Education/ Council for Indian School of Certificate Examination, New Delhi, the minimum 10+2 aggregate percentage should be 50% or more. or3 years Diploma recognized by AICTE or a State Board of Technical Education (minimum 50% marks).","Bachelor of Arts in Sound Recording and Sound Design is 3-year duration course approved by University Grants Commission and affiliated with State University of Performing and Visual Arts, Rohtak."
